,age,workclass,fnlwgt,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,y_predict,education-num,age-times-hours
45550,14,2,8907,2,10,4,4,0,0,0,39,0,12,579
45551,30,4,19183,2,12,4,4,0,0,0,39,0,2,808
45552,18,4,18512,0,7,0,4,1,0,0,49,0,9,763
45553,2,4,3017,1,6,3,4,1,0,0,24,0,4,255
45554,42,6,3657,0,12,5,4,0,0,0,78,1,9,1374
45555,21,4,17332,0,4,0,4,1,0,0,39,1,12,683
45556,19,4,16763,0,4,0,4,1,0,0,49,0,12,782
45557,18,4,27009,1,4,1,4,0,0,0,54,0,13,825
45558,22,4,6738,0,5,0,4,1,0,0,29,0,8,549
45559,47,4,6693,2,8,1,4,1,0,0,39,0,9,1027
45560,0,2,1355,1,8,3,4,0,0,0,24,0,5,230
45561,32,4,10283,0,8,0,4,1,0,0,31,0,9,698
45562,2,4,11728,1,8,3,4,0,0,0,24,0,9,255
45563,19,6,13752,0,10,5,4,0,53,0,39,0,8,654
45564,9,4,21350,1,6,1,4,1,0,0,44,0,8,549
45565,10,4,13501,1,9,2,4,0,28,0,39,0,2,513
45566,49,4,6494,0,10,0,4,1,115,0,39,1,12,1049
45567,21,4,24753,0,1,0,4,1,0,0,39,0,3,683
45568,8,4,19553,1,4,2,4,0,0,0,24,0,12,323
45569,2,4,5119,1,10,1,4,0,0,0,39,0,8,382
45570,13,4,25129,1,3,1,4,1,75,0,49,1,11,676
45571,5,4,12549,1,4,4,1,1,0,0,39,0,10,430
45572,43,4,16921,2,3,3,4,1,0,0,43,1,9,1049
45573,37,4,24235,0,13,0,4,1,0,55,17,1,9,464
45574,29,4,18760,2,3,1,4,1,0,0,36,0,8,747
45575,16,7,648,1,8,3,4,1,0,0,39,0,9,610
45576,34,2,10535,2,4,1,4,0,0,0,39,0,13,863
45577,26,4,13844,0,10,0,4,1,112,0,59,1,14,1032
45578,1,0,21249,1,0,3,4,0,0,0,29,0,8,285
45579,43,5,11170,0,5,0,4,1,0,0,24,0,8,676
45580,22,6,9982,0,5,0,4,1,0,0,59,0,8,960
45581,6,4,4344,1,13,3,4,0,55,0,39,0,12,445
45582,22,4,13287,1,13,1,4,0,0,0,39,0,11,695
45583,23,2,3313,1,4,1,4,1,0,0,39,0,9,709
45584,31,4,11801,0,4,0,4,1,0,0,64,1,9,1161
45585,7,4,1624,1,6,2,4,1,0,0,39,0,8,459
45586,15,4,8243,2,6,1,4,1,0,0,39,0,8,595
45587,14,6,19981,0,3,0,4,1,0,0,59,0,9,803
45588,22,4,13639,1,7,1,2,1,0,0,39,0,8,695
45589,10,4,25273,1,4,3,4,0,0,0,39,0,13,513
45590,28,7,24432,1,1,1,2,1,0,0,37,0,13,750
45591,5,0,24469,2,0,2,2,0,0,0,39,0,8,430
45592,14,4,16443,1,3,1,1,1,0,0,39,0,12,579
45593,46,4,8362,2,4,1,4,0,0,0,39,0,8,1014
45594,28,4,23182,0,4,0,4,1,0,0,49,1,12,931
45595,11,7,15185,2,1,4,4,0,0,0,49,0,9,638
45596,6,4,8316,1,12,3,4,0,0,0,39,0,12,445
45597,33,4,9781,0,3,0,4,1,0,0,43,1,8,915
45598,16,4,5342,0,11,0,4,1,0,0,39,0,7,610
45599,5,0,8941,1,0,3,4,1,0,0,39,0,9,430
45600,10,4,26867,1,12,1,4,1,108,0,45,1,12,580
45601,12,4,3767,0,14,0,4,1,0,0,39,0,9,545
45602,19,4,24288,2,1,4,4,0,0,0,34,0,8,586
45603,43,4,28174,0,3,0,4,1,0,0,39,1,1,979
45604,29,4,16041,0,14,0,4,1,0,0,49,0,12,948
45605,50,0,4917,3,0,1,4,0,0,0,39,0,13,1061
45606,3,0,8554,1,0,3,4,0,0,0,14,0,9,167
45607,6,4,2316,1,12,3,4,1,0,0,54,0,12,587
45608,21,5,13255,0,4,0,4,1,0,0,49,0,8,818
45609,43,4,14602,0,4,0,4,1,0,0,39,1,14,979
45610,3,6,2239,1,3,1,4,0,0,0,34,0,9,354
45611,20,4,18025,3,7,4,2,0,0,0,47,0,9,774
45612,20,4,19136,1,3,4,4,1,0,0,39,0,8,669
45613,41,4,16625,0,3,0,4,1,0,0,39,0,8,954
45614,8,4,1448,1,3,3,4,1,0,0,29,0,12,377
45615,10,4,4190,1,1,4,4,0,0,0,59,0,9,715
45616,16,4,24876,0,7,0,4,1,0,0,54,0,9,787
45617,26,7,567,2,1,1,4,0,0,0,39,0,9,753
45618,4,1,13912,1,13,3,2,1,0,0,19,0,9,228
45619,28,4,18574,0,3,0,3,1,0,0,39,0,8,782
45620,27,4,18972,0,7,0,2,1,0,0,39,0,2,766
45621,35,0,7469,0,0,0,4,1,0,0,39,0,3,878
45622,36,4,25736,2,10,1,4,1,75,0,45,1,8,990
45623,14,4,14479,1,8,3,2,0,0,0,19,0,8,320
45624,1,1,5226,1,8,3,1,1,0,0,14,0,6,149
45625,3,4,7776,1,8,3,4,0,0,0,29,0,8,311
45626,15,4,2162,1,7,1,4,1,0,0,39,0,8,595
45627,31,4,28055,0,14,0,2,1,0,0,39,0,5,823
45628,29,4,28334,0,8,0,2,1,0,0,39,0,8,796
45629,11,4,12927,0,7,0,4,1,0,0,49,0,8,638
45630,10,6,26083,1,12,1,2,1,0,0,39,0,8,513
45631,1,1,22955,1,12,3,4,0,0,0,31,0,9,300
45632,52,6,14494,0,4,0,4,1,102,0,11,1,8,409
45633,33,5,21205,0,12,0,4,1,0,0,39,1,13,849
45634,26,4,9452,0,7,5,4,0,0,0,39,0,8,753
45635,15,4,17829,2,12,4,4,0,0,0,29,0,12,459
45636,26,4,12665,2,4,1,4,0,0,0,47,0,8,870
45637,35,6,9018,0,12,0,4,1,98,0,54,1,8,1105
45638,33,4,13233,0,4,0,4,1,0,0,39,1,12,849
45639,18,4,9113,2,4,1,4,0,0,0,39,1,9,638
45640,3,0,12949,1,0,3,4,0,0,0,4,0,8,44
45641,56,0,7608,3,0,1,4,0,0,0,64,0,8,1375
45642,29,4,11661,2,1,3,4,0,0,0,44,0,8,874
45643,41,4,17254,0,14,0,4,1,0,0,59,1,8,1230
45644,29,5,15621,0,10,0,4,1,112,0,59,1,14,1082
45645,23,4,11555,1,3,1,4,1,0,0,49,0,8,849
45646,8,4,21990,1,1,3,4,1,0,0,39,0,12,478
45647,5,4,25311,1,1,1,4,0,0,0,24,0,11,288
45648,16,1,3508,0,10,0,4,1,0,0,39,0,12,610
45649,32,1,19861,0,3,0,4,1,0,0,39,0,10,836
45650,45,4,4317,2,10,4,4,0,0,0,39,0,5,1004
45651,39,2,10904,2,11,1,2,1,0,0,47,0,9,1063
45652,7,4,3968,1,14,4,4,0,0,0,39,0,8,459
45653,25,4,90,1,8,1,4,0,0,0,39,0,8,738
45654,24,4,13785,2,4,4,4,0,0,0,39,0,13,722
45655,6,4,18046,1,8,1,4,1,0,0,65,0,12,682
45656,5,0,7847,1,0,3,4,1,0,0,39,0,9,430
45657,18,4,25335,1,1,2,4,1,0,0,39,0,12,638
45658,25,4,24513,1,6,2,1,1,0,0,39,0,8,738
45659,5,4,23124,1,7,3,4,1,0,0,39,0,8,430
45660,15,6,1037,0,3,0,4,1,0,0,49,0,8,709
45661,8,4,27267,1,3,3,4,1,0,0,39,0,8,478
45662,49,4,13517,2,9,1,2,0,0,0,14,0,2,473
45663,9,7,23632,0,11,0,4,1,0,0,37,0,8,471
45664,29,4,2819,2,14,3,4,1,55,0,54,0,9,1015
45665,38,4,15177,0,4,0,4,1,0,0,44,1,12,1001
45666,7,4,105,0,3,0,4,1,0,0,39,0,8,459
45667,8,4,13509,1,12,4,4,1,0,0,39,0,8,478
45668,5,4,6108,1,1,1,4,0,0,0,39,0,9,430
45669,14,4,16313,1,8,1,4,1,0,0,39,0,8,579
45670,13,4,22472,2,1,1,4,0,0,0,39,0,8,562
45671,37,4,9305,1,8,1,4,1,0,0,14,0,8,400
45672,2,0,16577,1,0,3,4,0,0,0,39,0,9,382
45673,39,4,4379,2,3,1,4,0,0,0,39,1,4,928
45674,30,4,4450,0,3,0,1,1,0,0,59,0,8,1096
45675,12,4,20052,0,3,0,2,1,0,0,39,0,8,545
45676,36,4,10311,0,3,0,4,1,0,0,39,0,8,890
45677,5,4,15131,1,7,4,2,0,0,0,39,0,8,430
45678,33,0,17182,0,0,0,2,1,0,51,59,1,12,1136
45679,25,4,25654,2,4,1,4,0,0,0,39,1,8,738
45680,4,4,22065,1,12,2,4,1,0,0,39,0,9,414
45681,19,5,11961,1,8,1,4,0,0,0,69,0,8,1014
45682,43,4,15034,0,12,0,4,1,0,0,39,1,2,979
45683,52,4,18113,3,12,1,4,0,0,0,24,0,10,755
45684,14,4,6412,0,14,0,0,1,0,0,39,0,8,579
45685,31,4,7785,2,1,4,4,0,0,0,54,0,9,1049
45686,6,4,2601,1,4,1,4,0,0,0,39,0,8,445
45687,7,4,20654,2,3,4,1,1,101,0,39,1,11,459
45688,30,4,28298,0,1,0,2,1,0,0,39,1,8,808
45689,19,4,2968,1,7,4,0,0,0,0,39,0,8,654
45690,22,4,24180,0,4,0,4,1,0,0,49,1,11,833
45691,5,4,14710,1,14,1,4,0,0,0,45,0,8,482
45692,10,4,22888,1,12,1,4,1,104,0,44,1,12,568
45693,19,4,27626,0,7,0,4,1,0,0,39,0,8,654
45694,37,4,27406,0,8,0,4,1,0,0,39,0,1,902
45695,16,1,4503,2,1,4,4,0,0,0,39,0,8,610
45696,25,4,10551,0,10,0,4,1,98,0,49,1,8,882
45697,35,4,9744,0,12,0,4,1,0,0,64,0,9,1214
45698,6,4,17661,1,12,3,4,1,0,0,31,0,12,371
45699,16,4,19776,0,6,0,4,1,0,0,39,0,1,610
45700,13,4,13578,2,1,1,4,0,0,0,37,0,10,537
45701,18,4,18107,0,13,0,2,1,0,0,37,0,10,614
45702,18,0,9126,0,0,5,4,0,0,0,19,1,10,354
45703,10,4,10527,1,6,3,4,1,0,0,36,0,8,477
45704,7,4,4125,1,8,3,4,1,0,0,34,0,8,414
45705,27,2,10240,0,7,0,4,1,0,0,39,0,8,766
45706,45,4,9019,2,9,1,2,0,0,0,19,0,10,579
45707,28,4,529,0,4,0,4,1,112,0,39,1,12,782
45708,58,6,18132,0,5,0,4,1,0,0,19,0,8,676
45709,30,4,15620,0,10,0,4,1,0,0,49,0,12,964
45710,47,4,15638,0,4,0,4,1,0,0,59,0,14,1290
45711,37,4,5366,2,13,1,4,1,0,0,41,1,8,938
45712,24,1,28109,0,4,0,4,1,0,0,39,1,12,722
45713,16,4,13581,0,3,0,4,1,0,0,39,0,11,610
45714,3,4,21121,1,1,3,4,0,0,0,9,0,9,104
45715,34,4,13457,2,12,1,4,1,0,0,49,1,12,1023
45716,28,5,7387,1,3,1,4,1,0,0,49,1,14,931
45717,1,0,207,1,0,3,4,1,0,0,70,0,6,602
45718,26,4,28248,0,14,0,4,1,0,0,39,0,5,753
45719,13,4,4206,1,3,3,4,1,0,20,39,0,8,562
45720,15,4,18965,2,1,3,4,0,0,0,39,0,8,595
45721,28,4,1776,0,3,0,4,1,0,51,39,1,9,782
45722,44,4,24590,2,12,1,4,0,0,0,39,0,9,991
45723,4,4,16631,0,8,2,4,1,0,0,39,0,1,414
45724,39,4,22464,2,3,1,4,1,0,0,48,0,6,1075
45725,11,4,661,1,6,2,4,1,0,0,59,0,8,738
45726,6,4,16127,1,6,3,2,0,0,0,39,0,9,445
45727,38,4,15211,0,14,0,4,1,0,0,81,0,9,1369
45728,10,0,28071,0,0,0,4,1,0,4,19,0,9,285
45729,16,4,26201,1,14,1,4,1,0,0,69,0,8,952
45730,5,4,10168,1,1,3,4,0,0,0,19,0,9,239
45731,26,2,10654,0,4,0,4,1,0,0,39,0,10,753
45732,15,6,2683,2,4,4,4,0,0,0,39,0,8,595
45733,21,4,15207,0,12,5,4,0,0,0,39,0,9,683
45734,1,4,24884,1,5,3,4,1,0,0,19,0,4,195
45735,18,4,5657,0,3,0,4,1,0,0,49,1,9,763
45736,50,0,2199,3,0,1,4,0,0,0,39,0,8,1061
45737,12,4,5902,2,7,3,4,0,0,0,39,0,8,545
45738,2,4,25489,1,6,1,4,1,0,0,54,0,1,497
45739,22,4,12069,0,3,0,4,1,0,0,34,0,6,626
45740,12,4,19524,0,4,0,4,1,0,50,49,1,9,657
45741,28,5,1398,0,10,0,4,1,0,0,54,1,14,1001
45742,27,4,22772,0,7,0,4,1,52,0,39,1,9,766
45743,25,2,16053,0,3,0,4,1,0,0,39,0,3,738
45744,17,4,20641,1,12,1,4,1,0,0,39,0,12,623
45745,35,2,20148,0,13,0,4,1,0,0,39,0,12,878
45746,1,0,24429,1,0,3,4,1,0,0,24,0,6,244
45747,47,4,2571,0,5,0,4,1,0,0,24,0,8,709
45748,13,4,145,0,12,0,4,1,0,0,44,1,12,620
45749,26,2,13821,2,4,4,4,1,0,0,41,0,12,785
45750,32,6,7399,1,3,4,4,1,0,0,39,0,9,836
45751,18,4,23010,0,10,0,4,1,0,0,39,1,9,638
45752,20,6,25807,0,10,0,4,1,0,0,49,1,14,800
45753,32,4,15804,0,6,0,4,1,0,0,39,0,3,836
45754,2,4,25059,2,8,3,4,0,0,0,39,0,6,382
45755,5,4,17344,1,4,3,4,1,29,0,3,0,12,38
45756,14,4,2680,1,8,3,2,1,0,0,39,0,8,579
45757,9,4,19117,0,3,0,4,1,0,0,39,0,9,495
45758,27,4,967,0,12,0,4,1,0,0,54,0,9,986
45759,21,4,13185,0,8,5,4,0,0,0,39,0,9,683
45760,16,6,26150,0,12,0,4,1,0,0,59,0,8,843
45761,7,0,9005,2,0,4,2,0,0,0,36,0,8,433
45762,1,4,22293,1,8,3,4,1,0,0,19,0,7,195
45763,15,4,21632,3,13,4,2,0,0,0,39,0,10,595
45764,10,4,7152,2,1,1,4,0,0,0,39,0,8,513
45765,11,7,3509,0,4,0,2,1,0,0,39,0,13,530
45766,13,6,28349,1,3,1,4,1,0,0,39,0,10,562
45767,16,4,7584,1,8,1,2,1,0,0,37,0,8,584
45768,57,4,3850,2,12,1,4,0,0,0,9,0,13,373
45769,19,4,11415,1,3,1,1,1,0,0,69,0,8,1014
45770,19,4,9001,0,13,0,4,1,0,0,54,0,11,843
45771,12,4,20405,0,1,5,4,0,0,61,19,0,8,302
45772,22,4,21866,2,4,4,4,0,0,0,44,0,12,765
45773,8,5,8541,1,12,1,4,1,0,0,78,0,12,849
45774,4,4,2486,2,5,3,4,1,0,0,39,0,8,414
45775,22,7,9436,1,4,4,4,0,0,0,49,0,10,833
45776,21,4,11272,2,10,1,4,0,0,0,31,0,9,569
45777,3,4,19402,1,12,1,1,0,0,0,24,0,8,269
45778,34,4,24190,2,3,1,4,1,0,0,39,0,8,863
45779,4,4,866,1,1,4,4,0,0,0,39,0,8,414
45780,19,4,15092,1,10,1,4,0,0,0,39,0,9,654
45781,33,4,24462,2,8,4,2,0,0,0,39,0,8,849
45782,21,4,18797,0,4,0,4,1,0,0,54,1,8,880
45783,8,2,27935,1,10,1,4,0,0,0,39,0,12,478
45784,6,4,11578,1,12,3,4,0,0,0,14,0,9,189
45785,19,4,24180,0,4,0,4,1,0,0,54,1,12,843
45786,24,4,17401,0,10,0,4,1,0,0,39,0,12,722
45787,17,4,12303,1,4,1,4,0,0,0,49,0,13,745
45788,2,7,7966,1,8,3,4,1,0,0,9,0,9,99
45789,1,4,10333,1,8,3,4,0,0,0,2,0,5,14
45790,19,4,6290,2,12,3,4,1,0,0,39,0,5,654
45791,29,4,5283,0,14,0,4,1,0,50,39,1,9,796
45792,12,4,18161,1,3,3,4,1,0,0,44,0,9,606
45793,6,4,11578,1,4,1,4,0,0,0,31,0,8,371
45794,18,4,535,0,6,0,4,1,0,0,39,0,8,638
45795,18,4,23432,1,14,3,4,1,0,0,39,0,8,638
45796,23,4,14056,0,14,0,4,1,0,0,39,0,8,709
45797,5,4,3230,1,14,3,1,1,0,0,39,0,9,430
45798,2,7,2602,1,1,3,4,0,0,0,14,0,9,157
45799,53,4,14918,0,14,0,4,1,0,0,39,0,6,1091
45800,21,4,15819,2,14,1,2,1,0,0,54,0,9,880
45801,18,4,11257,0,12,0,4,1,0,0,49,0,9,763
45802,8,4,9967,1,8,3,4,0,0,0,34,0,9,428
45803,22,4,11828,0,3,0,4,1,0,0,44,1,9,765
45804,33,4,7588,0,10,0,2,1,0,0,36,1,15,800
45805,26,4,14356,0,10,0,4,1,0,0,49,0,11,900
45806,20,1,14942,0,1,0,4,1,0,0,39,1,9,669
45807,34,4,9039,0,8,0,4,1,95,0,39,1,8,863
45808,12,0,3520,2,0,4,4,0,0,0,11,0,5,190
45809,3,4,11663,1,8,3,2,1,0,0,39,0,8,396
45810,4,4,16546,1,1,1,4,0,0,0,39,0,9,414
45811,30,4,13945,0,6,5,2,0,0,0,39,0,8,808
45812,27,4,12798,2,13,4,4,0,0,0,39,0,11,766
45813,0,4,14482,1,6,3,4,1,0,36,14,0,4,140
45814,8,4,18314,1,8,1,4,1,0,0,39,0,6,478
45815,26,7,27461,1,10,1,4,0,0,0,39,0,15,753
45816,29,1,17996,0,1,0,4,1,0,0,39,1,10,796
45817,25,4,14592,0,7,0,4,1,0,0,59,0,9,1014
45818,29,2,8597,2,10,1,0,1,0,0,39,0,13,796
45819,5,4,740,1,8,1,4,0,0,0,29,0,9,339
45820,32,4,10058,0,14,0,2,1,0,0,39,0,8,836
45821,4,4,11294,0,7,0,4,1,0,0,49,0,8,498
45822,36,4,23208,0,1,5,4,0,0,0,39,1,13,890
45823,26,4,23015,2,3,4,4,1,0,0,41,0,9,785
45824,5,4,4788,1,8,3,4,1,0,0,49,0,8,521
45825,16,4,26069,1,10,1,4,0,104,0,44,1,12,672
45826,11,4,12511,1,1,3,4,0,0,0,39,0,10,530
45827,8,4,19760,1,13,4,4,0,0,0,23,0,9,311
45828,23,4,15410,0,4,0,1,1,0,0,39,1,12,709
45829,33,4,19306,0,13,0,4,1,0,0,44,1,9,931
45830,31,6,26505,2,12,4,4,1,0,0,64,1,9,1161
45831,13,4,1301,0,7,0,4,1,0,0,39,0,8,562
45832,16,4,23364,1,8,4,2,0,0,0,37,0,8,584
45833,17,4,23600,0,3,0,1,1,0,0,39,0,9,623
45834,25,4,3573,0,1,0,1,1,0,0,39,1,12,738
45835,31,6,3715,0,4,0,1,1,0,0,64,0,9,1161
45836,21,4,20825,0,10,0,4,1,98,0,44,1,12,750
45837,12,4,3503,0,7,0,4,1,0,0,39,0,8,545
45838,16,4,26049,1,6,1,4,1,0,0,39,0,5,610
45839,47,4,18615,2,4,1,4,1,119,0,54,1,12,1234
45840,27,4,6236,0,14,5,4,0,0,0,24,0,10,521
45841,25,1,910,0,4,0,4,1,95,0,49,1,12,882
45842,32,4,21049,0,7,0,4,1,0,0,44,0,8,917
45843,8,4,26262,0,6,0,4,1,0,0,39,0,8,478
45844,16,4,22498,1,4,1,4,0,0,0,39,0,12,610
45845,21,4,8052,0,12,0,4,1,0,0,59,0,9,943
45846,3,4,13399,1,12,1,4,0,0,0,37,0,8,382
45847,27,4,16233,1,6,1,4,1,0,0,49,0,8,915
45848,28,4,23223,0,14,0,4,1,0,0,39,1,12,782
45849,10,5,15765,1,12,1,4,1,0,0,49,0,8,620
45850,1,4,19796,1,7,3,4,1,0,0,39,0,8,362
45851,21,4,296,2,3,4,4,1,0,0,49,0,8,818
45852,28,4,20911,0,3,0,4,1,0,0,41,0,6,814
45853,10,2,11427,1,11,1,2,1,27,0,39,0,8,513
45854,47,4,20131,3,8,1,2,0,0,0,15,0,2,487
45855,49,2,13668,0,4,0,4,1,58,0,19,0,8,610
45856,17,4,527,1,12,1,4,0,0,0,34,0,12,559
45857,28,6,5340,0,14,0,4,1,0,0,39,1,12,782
45858,25,6,18859,2,3,1,4,1,0,0,39,0,8,738
45859,15,4,5918,0,4,0,4,1,0,51,59,1,12,823
45860,9,4,26554,1,1,1,2,1,0,0,19,0,5,277
45861,10,4,13593,1,3,2,4,1,0,0,39,0,10,513
45862,4,4,22737,1,12,2,4,0,0,0,39,0,9,414
45863,6,0,20277,1,0,3,4,1,0,0,29,0,9,351
45864,30,4,3896,0,3,0,4,1,0,0,39,0,9,808
45865,3,7,1185,1,1,3,4,0,0,0,39,0,9,396
45866,29,7,13592,0,10,0,4,1,0,0,37,1,12,761
45867,18,0,10538,0,0,5,2,0,0,0,39,0,8,638
45868,38,4,6221,0,4,0,4,1,0,50,39,1,12,915
45869,11,4,6875,1,13,3,4,0,0,0,23,0,9,345
45870,4,4,5980,1,12,3,4,0,0,0,39,0,9,414
45871,19,4,26304,1,7,1,4,1,0,0,39,0,8,654
45872,12,4,15953,2,10,1,4,0,0,0,59,1,15,760
45873,21,4,7851,0,4,0,4,1,0,0,39,1,12,683
45874,20,4,9225,0,4,0,4,1,0,0,49,1,12,800
45875,64,6,15696,3,12,2,4,1,0,0,44,0,1,1256
45876,24,4,1746,2,4,1,4,0,0,0,39,0,9,722
45877,12,4,25899,1,12,3,4,0,0,0,39,0,12,545
45878,13,6,15129,2,1,1,4,0,0,0,39,0,11,562
45879,8,4,20153,1,1,1,4,1,0,0,39,0,8,478
45880,25,1,28250,1,1,4,4,0,0,0,39,0,8,738
45881,13,4,26526,2,14,3,2,1,0,0,39,0,8,562
45882,48,0,11236,0,0,0,4,1,0,0,19,0,8,604
45883,1,4,7552,1,8,3,4,1,0,0,34,0,8,326
45884,9,4,18229,1,7,4,4,1,88,0,47,0,6,582
45885,13,4,25072,1,11,3,4,1,0,0,47,0,9,654
45886,44,4,13540,0,4,0,4,1,0,0,41,0,11,1028
45887,4,4,20566,1,7,1,4,1,0,0,44,0,8,455
45888,36,4,8251,0,7,0,4,1,0,0,47,0,8,1020
45889,24,5,6640,0,4,5,4,0,0,81,54,1,14,933
45890,26,5,8250,0,4,0,4,1,112,0,44,1,9,828
45891,43,4,27057,2,9,4,2,0,0,0,14,0,3,438
45892,30,4,11598,0,3,0,4,1,0,0,39,0,5,808
45893,31,4,3039,2,1,1,2,1,0,0,39,0,9,823
45894,15,4,20263,1,10,4,4,0,0,0,39,0,12,595
45895,8,0,18741,1,0,1,4,0,0,0,34,0,13,428
45896,14,4,20651,1,10,4,4,1,0,0,39,0,12,579
45897,16,7,12856,1,10,1,4,1,0,0,29,0,13,473
45898,10,6,2816,0,5,0,4,1,0,0,49,0,8,620
45899,27,4,27235,2,1,4,4,0,0,0,39,1,8,766
45900,27,4,20080,0,10,0,4,1,95,0,44,1,9,843
45901,20,4,24528,0,7,0,4,1,0,0,39,0,9,669
45902,17,4,3664,2,6,1,2,1,0,0,39,0,8,623
45903,34,1,23573,0,10,0,4,1,0,0,39,1,9,863
45904,34,4,4590,2,11,4,4,1,0,0,39,0,13,863
45905,8,2,1657,0,10,0,4,1,0,0,59,0,12,676
45906,8,4,26480,1,8,1,2,0,0,0,23,0,12,311
45907,12,1,6852,0,10,0,4,1,0,0,49,1,12,657
45908,19,6,908,1,5,1,4,1,0,0,69,1,8,1014
45909,38,4,25005,2,7,1,4,0,0,0,39,0,8,915
45910,22,4,28438,2,12,4,4,0,0,0,39,0,12,695
45911,14,4,734,2,6,1,4,1,0,0,39,0,5,579
45912,14,4,12862,0,13,0,1,1,0,0,39,0,14,579
45913,34,5,19623,1,1,3,4,0,0,0,39,0,10,863
45914,13,4,9060,1,1,2,1,1,38,0,39,0,10,562
45915,45,4,12983,1,1,1,4,0,0,0,31,0,8,844
45916,20,4,12512,0,12,0,4,1,122,0,59,1,12,923
45917,13,5,3470,0,12,0,4,1,98,0,49,1,12,676
45918,10,4,15772,2,4,1,4,1,0,0,51,0,12,639
45919,15,4,15920,0,4,0,4,1,95,0,44,1,12,654
45920,6,4,24008,1,1,3,4,1,0,0,29,0,9,351
45921,18,6,15014,0,3,0,4,1,0,0,49,0,4,763
45922,29,4,11011,1,10,4,4,0,0,0,35,0,11,729
45923,28,5,17131,2,4,4,4,1,0,0,49,1,12,931
45924,10,4,14321,0,6,0,4,1,0,0,39,0,8,513
45925,29,4,10039,0,12,0,4,1,0,0,39,1,8,796
45926,5,4,15345,0,1,5,4,0,0,0,19,0,6,239
45927,20,7,12849,2,10,4,4,0,0,0,29,0,9,526
45928,25,4,21204,0,4,0,4,1,0,0,39,0,9,738
45929,28,4,6424,2,7,4,4,0,0,0,39,0,8,782
45930,16,7,27484,0,10,0,4,1,0,0,39,0,10,610
45931,29,4,16295,1,7,4,4,1,0,0,39,0,10,796
45932,7,4,7194,1,14,3,4,1,0,0,49,0,8,562
45933,39,4,8580,2,3,1,4,0,0,0,39,0,8,928
45934,17,4,14566,1,10,1,4,0,0,0,11,1,9,222
45935,33,4,6052,0,7,0,4,1,0,0,39,1,8,849
45936,31,5,1070,0,4,0,4,1,0,0,49,1,12,979
45937,28,4,1687,0,8,5,4,0,0,0,35,0,6,715
45938,38,4,14477,0,14,0,4,1,81,0,49,1,10,1078
45939,24,7,25581,2,1,1,4,0,0,0,39,0,9,722
45940,49,4,19999,0,4,0,4,1,0,0,23,0,9,702
45941,12,1,5704,1,10,1,4,0,0,15,39,0,9,545
45942,20,4,13485,0,13,5,4,0,79,0,39,0,9,669
45943,46,0,21627,0,0,0,4,1,0,0,39,0,14,1014
45944,44,4,3969,0,12,0,4,1,112,0,39,1,11,991
45945,47,4,2883,2,4,4,4,1,119,0,49,1,12,1178
45946,18,4,9001,0,6,0,4,1,0,0,34,0,8,576
45947,5,4,22900,1,1,3,4,0,0,0,39,0,9,430
45948,41,4,27211,0,7,0,4,1,47,0,49,0,3,1112
45949,41,4,654,0,12,0,4,1,0,0,44,1,9,1040
45950,7,4,17130,1,6,3,4,0,0,0,47,0,8,542
45951,17,4,5104,2,10,4,4,0,0,0,5,0,9,106
45952,16,2,11450,1,10,1,4,0,0,0,49,0,13,726
45953,16,6,3648,0,14,0,4,1,0,0,59,0,8,843
45954,0,4,1786,1,8,3,4,0,0,0,14,0,6,140
45955,10,4,5885,0,12,2,4,1,0,0,39,1,12,513
45956,3,5,5518,1,1,3,4,0,0,0,19,0,9,217
45957,35,4,6984,2,10,4,4,0,0,42,39,1,12,878
45958,13,4,17739,2,14,1,4,1,0,0,39,0,3,562
45959,5,4,24506,1,10,1,4,1,0,0,39,0,12,430
45960,3,4,15331,1,8,1,4,0,0,0,39,0,11,396
45961,47,2,16526,2,8,1,4,0,0,0,44,0,2,1109
45962,32,4,14831,0,4,0,4,1,112,0,49,1,13,995
45963,21,4,18387,2,8,1,2,0,0,0,59,0,12,943
45964,29,1,18686,0,1,0,2,1,0,0,78,1,8,1263
45965,0,4,8799,1,8,3,4,1,0,0,19,0,5,186
45966,28,4,19920,0,7,0,4,1,0,0,39,0,1,782
45967,10,4,17518,1,4,3,4,0,0,0,39,0,12,513
45968,28,5,13546,2,12,4,4,0,0,0,29,0,10,620
45969,9,5,14880,2,4,1,4,1,0,0,76,1,8,860
45970,6,4,15016,1,1,3,4,0,0,54,19,0,11,246
45971,27,2,2498,2,10,4,4,1,0,0,44,0,12,843
45972,19,4,24797,2,4,1,4,1,0,41,39,0,12,654
45973,18,4,17379,1,4,1,4,0,0,0,39,0,4,638
45974,7,0,10342,0,0,5,4,0,0,0,39,0,8,459
45975,39,4,3393,1,10,4,4,0,0,0,39,0,12,928
45976,30,4,28341,2,13,1,4,1,0,0,39,0,13,808
45977,15,4,487,0,6,0,4,1,0,0,49,1,12,709
45978,12,4,6600,1,4,3,4,0,55,0,9,0,12,162
45979,38,0,19368,1,0,1,4,0,0,0,4,0,11,152
45980,18,5,2835,0,4,0,4,1,0,0,49,1,12,763
45981,20,4,903,0,3,0,4,1,0,0,67,0,8,1013
45982,19,6,936,0,5,0,4,1,66,0,73,0,10,1066
45983,16,4,9283,0,12,5,4,0,0,0,44,0,8,672
